iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,1.5604039808547254,4.770639981591663,0.0,32.96454165004746,0.4951367925862513,4.770639981591663
1,1.2934942301525407,3.85413606706825,0.0,25.28819685318352,1.7373751567872762,3.85413606706825
2,0.7502168264941427,3.221964473962056,0.0,18.459949371983907,0.4951367925862513,3.221964473962056
3,0.6018551224612047,2.874992422346351,0.0,12.30627544437966,0.0,2.874992422346351
4,0.038930290188564545,2.442426413540547,0.0,10.767545505414038,0.0,2.442426413540547
