iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.8841488278794901,4.759488367087737,0.06612154976682882,22.761599329379152,0.0,4.759488367087737
1,0.15705549783272854,3.916723472945546,0.03534982768974465,18.453101600098258,0.0009957057610776587,3.916723472945546
2,0.06275927603840671,3.352918331540159,0.04959116232512162,19.045961079595248,0.0,3.352918331540159
3,0.09958443474302808,2.510971268316186,0.034259664500851744,14.122964527697842,0.0,2.510971268316186
4,-0.07092372574787563,2.2554810614165293,0.06851932900170349,10.992917116944728,0.0,2.2554810614165293
