iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,7.643856189774724,0.0,21.75,0.0,0.0
1,0.0,7.643856189774724,-0.10475100257046327,21.75,0.0,0.0
2,0.0,7.643856189774724,0.0,21.75,0.0,0.0
3,0.0,7.643856189774724,0.0,21.75,0.0,0.0
4,0.0,7.643856189774724,0.0,21.75,0.0,0.0
