iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,5.298317366548037,0.0,29.43,0.0,0.0
1,0.0,5.298317366548037,0.17337717481152903,29.43,0.0,0.0
2,0.0,5.298317366548035,-0.2623275045451979,29.43,0.0,0.0
3,0.0,5.298317366548035,0.0,29.43,0.0,0.0
4,0.0,5.298317366548036,0.0,29.43,0.0,0.0
