iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,5.298317366548037,0.0,25.59,0.0,0.0
1,0.0,5.298317366548037,0.08668858740576452,25.59,0.0,0.0
2,0.0,5.298317366548035,-0.13116375227259894,25.59,0.0,0.0
3,0.0,5.298317366548035,0.0,25.59,0.0,0.0
4,0.0,5.298317366548036,0.0,25.59,0.0,0.0
