iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,5.298317366548037,0.0,38.269999999999996,0.0,5.551115123125788e-18
1,0.0,5.298317366548037,0.0,38.269999999999996,0.0,5.551115123125788e-18
2,0.0,5.298317366548035,0.0,38.269999999999996,0.0,5.551115123125788e-18
3,0.0,5.298317366548035,0.0,38.269999999999996,0.0,5.5511151231257846e-18
4,0.0,5.298317366548037,0.0,38.269999999999996,0.0,5.551115123125782e-18
