iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,5.298317366548037,0.0,31.755000000000003,0.0,6.106226635438363e-18
1,0.0,5.298317366548037,0.0,31.755000000000003,0.0,6.1062266354383595e-18
2,0.0,5.298317366548035,0.0,31.755000000000003,0.0,6.106226635438357e-18
3,0.0,5.298317366548035,0.0,31.755000000000003,0.0,6.106226635438356e-18
4,0.0,5.298317366548035,0.0,31.755,0.0,6.106226635438355e-18
