iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,7.643856189774724,0.0,31.805,0.0,0.0
1,0.0,7.643856189774724,-0.14601808741128539,31.805,0.0,0.0
2,0.0,7.643856189774724,0.0,31.805,0.0,0.0
3,0.0,7.643856189774724,0.0,31.805,0.0,0.0
4,0.0,7.643856189774724,-0.08041576610122725,31.805,0.0,0.0
