iteration,post_exp_regret,post_entropy,test_regret,norm post_avg-true,post_regret,perf_measure
0,0.0,5.298317366548037,0.0,32.565,0.0,-6.938893903907225e-18
1,0.0,5.298317366548037,0.0,32.565,0.0,-6.938893903907224e-18
2,0.0,5.298317366548035,0.0,32.565,0.0,-6.938893903907225e-18
3,0.0,5.298317366548035,0.0,32.565,0.0,-6.938893903907224e-18
4,0.0,5.298317366548035,0.0,32.565,0.0,-6.938893903907225e-18
